"e","# coding=utf-8
# This is a sample Python script.

# Press ⌃R to execute it or replace it with your code.
# Press Double ⇧ to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(""Hi, {0}"".format(name))  # Press ⌘F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
","","0","15942","main.py","1.1.2 for 2021-2022 @t1","17"
"e","","# coding=utf-8
# This is a sample Python script.

# Press ⌃R to execute it or replace it with your code.
# Press Double ⇧ to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(""Hi, {0}"".format(name))  # Press ⌘F8 to toggle the breakpoint.
"e","m","","80","4068673","main.py","1.1.2 for 2021-2022 @t1","3"
"k","m",,"81","4068677","main.py","1.1.2 for 2021-2022 @t1","3"
"e","e","","81","4068785","main.py","1.1.2 for 2021-2022 @t1","3"
"k","e",,"82","4068789","main.py","1.1.2 for 2021-2022 @t1","3"
"e","n","","82","4068886","main.py","1.1.2 for 2021-2022 @t1","3"
"k","n",,"83","4068891","main.py","1.1.2 for 2021-2022 @t1","3"
"e","t","","83","4068979","main.py","1.1.2 for 2021-2022 @t1","3"
"k","t",,"84","4068986","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","84","4076552","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"85","4076558","main.py","1.1.2 for 2021-2022 @t1","3"
"e","w","","85","4076682","main.py","1.1.2 for 2021-2022 @t1","3"
"k","w",,"86","4076686","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","86","4076697","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","86","4076773","main.py","1.1.2 for 2021-2022 @t1","3"
"e","i","","86","4076774","main.py","1.1.2 for 2021-2022 @t1","3"
"k","i",,"87","4076777","main.py","1.1.2 for 2021-2022 @t1","3"
"e","t","","87","4076889","main.py","1.1.2 for 2021-2022 @t1","3"
"k","t",,"88","4076896","main.py","1.1.2 for 2021-2022 @t1","3"
"e","h","","88","4076918","main.py","1.1.2 for 2021-2022 @t1","3"
"k","h",,"89","4076923","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","89","4077021","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"90","4077025","main.py","1.1.2 for 2021-2022 @t1","3"
"e","m","","90","4077170","main.py","1.1.2 for 2021-2022 @t1","3"
"k","m",,"91","4077176","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","91","4077190","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","91","4077386","main.py","1.1.2 for 2021-2022 @t1","3"
"e","y","","91","4077387","main.py","1.1.2 for 2021-2022 @t1","3"
"k","y",,"92","4077392","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","92","4077463","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"93","4077468","main.py","1.1.2 for 2021-2022 @t1","3"
"e","n","","93","4077830","main.py","1.1.2 for 2021-2022 @t1","3"
"k","n",,"94","4077834","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","94","4077848","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","94","4077897","main.py","1.1.2 for 2021-2022 @t1","3"
"e","a","","94","4077898","main.py","1.1.2 for 2021-2022 @t1","3"
"k","a",,"95","4077901","main.py","1.1.2 for 2021-2022 @t1","3"
"e","m","","95","4077998","main.py","1.1.2 for 2021-2022 @t1","3"
"k","m",,"96","4078002","main.py","1.1.2 for 2021-2022 @t1","3"
"e","e","","96","4078077","main.py","1.1.2 for 2021-2022 @t1","3"
"k","e",,"97","4078082","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","97","4078190","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"98","4078195","main.py","1.1.2 for 2021-2022 @t1","3"
"e","J","","98","4078561","main.py","1.1.2 for 2021-2022 @t1","3"
"k","J",,"99","4078566","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","99","4078577","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","99","4078719","main.py","1.1.2 for 2021-2022 @t1","3"
"e","o","","99","4078720","main.py","1.1.2 for 2021-2022 @t1","3"
"k","o",,"100","4078723","main.py","1.1.2 for 2021-2022 @t1","3"
"e","h","","100","4078789","main.py","1.1.2 for 2021-2022 @t1","3"
"k","h",,"101","4078796","main.py","1.1.2 for 2021-2022 @t1","3"
"e","n","","101","4079071","main.py","1.1.2 for 2021-2022 @t1","3"
"k","n",,"102","4079078","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","102","4079102","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"103","4079106","main.py","1.1.2 for 2021-2022 @t1","3"
"e","E","","103","4079427","main.py","1.1.2 for 2021-2022 @t1","3"
"k","E",,"104","4079433","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","104","4079444","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","104","4079575","main.py","1.1.2 for 2021-2022 @t1","3"
"e","d","","104","4079576","main.py","1.1.2 for 2021-2022 @t1","3"
"k","d",,"105","4079581","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","d","104","4080473","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","E","103","4080609","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","102","4080778","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","n","101","4080934","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","h","100","4081081","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","o","99","4081242","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","J","98","4081407","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","97","4081583","main.py","1.1.2 for 2021-2022 @t1","3"
"e",".","","97","4083786","main.py","1.1.2 for 2021-2022 @t1","3"
"k",".",,"98","4083793","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","98","4083811","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"99","4083854","main.py","1.1.2 for 2021-2022 @t1","3"
"e","j","","99","4084089","main.py","1.1.2 for 2021-2022 @t1","3"
"k","j",,"100","4084095","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","100","4084108","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","100","4084230","main.py","1.1.2 for 2021-2022 @t1","3"
"e","u","","100","4084231","main.py","1.1.2 for 2021-2022 @t1","3"
"k","u",,"101","4084235","main.py","1.1.2 for 2021-2022 @t1","3"
"e","s","","101","4084343","main.py","1.1.2 for 2021-2022 @t1","3"
"k","s",,"102","4084347","main.py","1.1.2 for 2021-2022 @t1","3"
"e","t","","102","4084433","main.py","1.1.2 for 2021-2022 @t1","3"
"k","t",,"103","4084438","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","103","4084525","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"104","4084530","main.py","1.1.2 for 2021-2022 @t1","3"
"e","k","","104","4084630","main.py","1.1.2 for 2021-2022 @t1","3"
"k","k",,"105","4084637","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","105","4084655","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","105","4084821","main.py","1.1.2 for 2021-2022 @t1","3"
"e","i","","105","4084822","main.py","1.1.2 for 2021-2022 @t1","3"
"k","i",,"106","4084827","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","i","105","4085133","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","k","104","4085293","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","103","4085463","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","t","102","4085609","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","s","101","4085766","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","u","100","4085912","main.py","1.1.2 for 2021-2022 @t1","3"
"e","","j","99","4086070","main.py","1.1.2 for 2021-2022 @t1","3"
"e","J","","99","4086258","main.py","1.1.2 for 2021-2022 @t1","3"
"k","J",,"100","4086263","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","100","4086274","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","100","4086473","main.py","1.1.2 for 2021-2022 @t1","3"
"e","u","","100","4086474","main.py","1.1.2 for 2021-2022 @t1","3"
"k","u",,"101","4086480","main.py","1.1.2 for 2021-2022 @t1","3"
"e","s","","101","4086593","main.py","1.1.2 for 2021-2022 @t1","3"
"k","s",,"102","4086597","main.py","1.1.2 for 2021-2022 @t1","3"
"e","t","","102","4086684","main.py","1.1.2 for 2021-2022 @t1","3"
"k","t",,"103","4086687","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","103","4086819","main.py","1.1.2 for 2021-2022 @t1","3"
"k"," ",,"104","4086823","main.py","1.1.2 for 2021-2022 @t1","3"
"e","k","","104","4086964","main.py","1.1.2 for 2021-2022 @t1","3"
"k","k",,"105","4086968","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","105","4086977","main.py","1.1.2 for 2021-2022 @t1","3"
"e",""," ","105","4087122","main.py","1.1.2 for 2021-2022 @t1","3"
"e","i","","105","4087123","main.py","1.1.2 for 2021-2022 @t1","3"
"k","i",,"106","4087126","main.py","1.1.2 for 2021-2022 @t1","3"
"e","d","","106","4087249","main.py","1.1.2 for 2021-2022 @t1","3"
"k","d",,"107","4087255","main.py","1.1.2 for 2021-2022 @t1","3"
"e","d","","107","4087370","main.py","1.1.2 for 2021-2022 @t1","3"
"k","d",,"108","4087374","main.py","1.1.2 for 2021-2022 @t1","3"
"e","i","","108","4087483","main.py","1.1.2 for 2021-2022 @t1","3"
"k","i",,"109","4087488","main.py","1.1.2 for 2021-2022 @t1","3"
"e","n","","109","4087516","main.py","1.1.2 for 2021-2022 @t1","3"
"k","n",,"110","4087520","main.py","1.1.2 for 2021-2022 @t1","3"
"e","g","","110","4087586","main.py","1.1.2 for 2021-2022 @t1","3"
"k","g",,"111","4087591","main.py","1.1.2 for 2021-2022 @t1","3"
"e",".","","111","4088129","main.py","1.1.2 for 2021-2022 @t1","3"
"k",".",,"112","4088136","main.py","1.1.2 for 2021-2022 @t1","3"
"e"," ","","112","4088149","main.py","1.1.2 for 2021-2022 @t1","3"
